title,company,salary,url,experience,employment,schedule,work_hours
Системный инженер Linuх,Наука-Связь,Not specified,https://hh.ru/vacancy/101235716,3.0,Полная,5/2,8
Аналитик-разработчик в команду Meta DWH,Яндекс,Not specified,https://hh.ru/vacancy/115274129,1.0,Полная,5/2,8
Старший инженер в направление мониторинга,Cloud.ru,Not specified,https://hh.ru/vacancy/114027739,1.0,Полная,2/2,12
Портфельный аналитик (розничные риски),Ингосстрах Банк,Not specified,https://hh.ru/vacancy/119785986,1.0,Полная,5/2,8
Системный аналитик,Арго студио,Not specified,https://hh.ru/vacancy/119931973,3.0,Полная,5/2,8
Data scientist,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/119439764,3.0,Полная,5/2,8
Инженер демонстрационного зала,Polymedia,Not specified,https://hh.ru/vacancy/119119495,1.0,Полная,5/2,8
Инженер разработчик FPGA/ПЛИС,НТЦ ЭЛИНС,65000–170000 RUR,https://hh.ru/vacancy/117522863,1.0,Полная,5/2,8
Data Engineer в направление КХД и BI,АЛРОСА,Not specified,https://hh.ru/vacancy/120070404,3.0,Полная,Свободный,8
"Старший инженер по автоматизации тестирования (Python), Логистика, Курьерское мобильное приложение",Ozon,Not specified,https://hh.ru/vacancy/119061705,3.0,Полная,5/2,8
Fullstack-разработчик (Python / Vue.js),НП Профессиональный бадминтонный клуб Химки,120000–150000 RUR,https://hh.ru/vacancy/119492345,3.0,Полная,5/2,8
Аналитик в фармацевтическую компанию,Ventra,126000–126000 RUR,https://hh.ru/vacancy/119415183,1.0,Полная,5/2,5
DevOps-инженер,CHOICEIT,Not specified,https://hh.ru/vacancy/119764785,3.0,Полная,5/2,8
Backend Node.js разработчик,Start Industries,Not specified,https://hh.ru/vacancy/119818191,3.0,Полная,5/2,8
Инженер-программист,РУСЛЕТ,Not specified,https://hh.ru/vacancy/119952847,1.0,Полная,5/2,8
Бизнес-аналитик департамент недвижимости,Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/120062207,1.0,Полная,5/2,8
Python developer,СБЕР,Not specified,https://hh.ru/vacancy/119082188,,,,
Технический писатель,Деко Системс,Not specified,https://hh.ru/vacancy/119837461,3.0,Частичная,5/2,8
Инженер по серверному оборудованию и СХД,Heads and Hearts,140000–200000 RUR,https://hh.ru/vacancy/119383258,3.0,Полная,5/2,8
Системный администратор,Райт Электроникс,110000–140000 RUR,https://hh.ru/vacancy/119353924,1.0,Полная,5/2,8
Инженер-аналитик,ПиЭлСи Технолоджи,Not specified,https://hh.ru/vacancy/112508681,1.0,Полная,5/2,8
Аналитик LLM (AI-Помощники КИБ),СБЕР,Not specified,https://hh.ru/vacancy/119486819,,,,
Старший аналитик,БК Олимп,Not specified,https://hh.ru/vacancy/119602168,3.0,Полная,5/2,8
Бизнес-аналитик,Гельтек-Медика,Not specified,https://hh.ru/vacancy/119709694,,Полная,5/2,8
Java разработчик с нуля (стажер),Aston,70000–80000 RUR,https://hh.ru/vacancy/119459397,,Полная,5/2,8
Системный архитектор (телефония),MANGO OFFICE,Not specified,https://hh.ru/vacancy/118990484,6.0,Полная,Свободный,8
Продуктовый аналитик в Поиск,Яндекс,Not specified,https://hh.ru/vacancy/118294221,3.0,Полная,5/2,8
Data Scientist в команду RecSys (middle),Литрес,Not specified,https://hh.ru/vacancy/118008212,1.0,Полная,5/2,8
Ведущий аналитик клиентских данных,Росгосстрах,Not specified,https://hh.ru/vacancy/120015370,1.0,Полная,5/2,8
Product Analyst/Продуктовый аналитик,Marfatech,Not specified,https://hh.ru/vacancy/118809168,3.0,Полная,5/2,8
Риск технолог,CarMoney,Not specified,https://hh.ru/vacancy/119677668,1.0,Полная,5/2,8
Data Engineer,RIS group,Not specified,https://hh.ru/vacancy/119580241,1.0,Полная,5/2,8
Computer Vision Engineer,WILDBERRIES,Not specified,https://hh.ru/vacancy/118980309,3.0,Полная,5/2,8
Аудитор (операционные риски),Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119908360,3.0,Полная,5/2,8
Аналитик в группу аналитики поддержки Финтеха,Яндекс,Not specified,https://hh.ru/vacancy/120026450,3.0,Полная,5/2,8
Senior MLSecOps Engineer,Т-Банк,Not specified,https://hh.ru/vacancy/119947878,6.0,Полная,5/2,8
Инженер по применению (инженер технической поддержки),Дизайн Центр Союз,Not specified,https://hh.ru/vacancy/118421776,1.0,Полная,5/2,8
Инженер по тестированию,СБЕР,Not specified,https://hh.ru/vacancy/120089782,3.0,Полная,5/2,8
"Портфельный риск-аналитик, Ozon Банк",Ozon,Not specified,https://hh.ru/vacancy/118707546,3.0,Полная,5/2,8
Senior Data engineer,"Лента, федеральная розничная сеть",Not specified,https://hh.ru/vacancy/119561000,1.0,Полная,5/2,8
Портфельный риск-менеджер,WILDBERRIES,Not specified,https://hh.ru/vacancy/119178994,3.0,Полная,5/2,8
Ведущий аналитик,UP business,From 180000 RUR,https://hh.ru/vacancy/119476320,3.0,Полная,5/2,8
Аналитик - разработчик (логистика),Комус,Not specified,https://hh.ru/vacancy/119154814,3.0,Полная,5/2,8
Руководитель отдела системного администрирования (Lead),B2B-Center,Not specified,https://hh.ru/vacancy/120042623,6.0,Полная,5/2,8
Руководитель команды продуктовой аналитики в Яндекс Пэй,Яндекс,Not specified,https://hh.ru/vacancy/119357743,6.0,Полная,5/2,8
"Middle/Senior DevOps [Мобильная коммерция, МТС Веб Сервисы]",МТС,Not specified,https://hh.ru/vacancy/119648533,3.0,Полная,5/2,8
Руководитель направления аналитики данных,Онлайн-школа Тетрика,Not specified,https://hh.ru/vacancy/105667948,3.0,Полная,5/2,8
Ai-agent engineer (прототипирование AI-агентов),СБЕР,Not specified,https://hh.ru/vacancy/119514666,,,,
Quantitative Researcher,Дубайт,Not specified,https://hh.ru/vacancy/119637198,1.0,Полная,5/2,8
Системный инженер,ТРИНИТИ,Not specified,https://hh.ru/vacancy/119168524,3.0,Полная,5/2,8
Backend Программист С++ (Middle),ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,Up to 250000 RUR,https://hh.ru/vacancy/120024447,3.0,Полная,5/2,8
Эксперт / Директор в Управление аудита корпоративно - инвестиционного бизнеса,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/118258892,3.0,Полная,5/2,9
Techlead/Senior Analyst,Coleman Group,Not specified,https://hh.ru/vacancy/120038309,3.0,Полная,5/2,8
Middle Product Analyst (mobile games),Krista Games,Not specified,https://hh.ru/vacancy/119288507,1.0,Полная,5/2,8
"DevOps инженер, Ozon Банк",Ozon,Not specified,https://hh.ru/vacancy/119510637,3.0,Полная,5/2,8
QC-инженер,OpenYard,Not specified,https://hh.ru/vacancy/115147391,3.0,Полная,5/2,8
Системный аналитик,Rubius,Not specified,https://hh.ru/vacancy/119628086,1.0,Полная,5/2,8
Lead Data Engineer,Rubbles,From 450000 RUR,https://hh.ru/vacancy/117114065,6.0,Полная,5/2,8
Разработчик C++,Новые Телеком Решения (НТР),Not specified,https://hh.ru/vacancy/119340039,3.0,Полная,5/2,8
Support L3,Форкод Медиа,Not specified,https://hh.ru/vacancy/119373947,1.0,Полная,5/2,8
Web-analyst (Веб-аналитик),RoRe Group,Not specified,https://hh.ru/vacancy/120035956,1.0,Полная,5/2,8
Python-разработчик,ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/119629772,3.0,Полная,5/2,8
Python разработчик (Middle+ / Senior),X5 Tech,Not specified,https://hh.ru/vacancy/118770431,3.0,Полная,5/2,8
Менеджер по аудиту в Финтех,Яндекс,Not specified,https://hh.ru/vacancy/119106163,3.0,Полная,5/2,8
Инженер технической поддержки,Московская Биржа,Not specified,https://hh.ru/vacancy/118735131,3.0,Полная,5/2,8
"DevOps-инженер (гибрид, офис)",Комита Цифровые Технологии,Not specified,https://hh.ru/vacancy/118978479,3.0,Полная,5/2,8
"Системный инженер, WAN/LAN, wi-fi",METRO Cash & Carry,Not specified,https://hh.ru/vacancy/119809439,3.0,Полная,5/2,8
Программирующий математик (дискретные системы управления),Ритм,Not specified,https://hh.ru/vacancy/117138092,1.0,Полная,5/2,8
Backend-разработчик,Виенто,From 150000 RUR,https://hh.ru/vacancy/120079906,3.0,Частичная,Свободный,46
DevOps-инженер (Сбер Таргет),Сбер Бизнес Софт,Not specified,https://hh.ru/vacancy/120086353,1.0,Полная,5/2,8
Аналитик данных управления развития партнерств,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/108811140,1.0,Полная,5/2,8
Продуктовый аналитик (ML),Ростелеком,Not specified,https://hh.ru/vacancy/120089407,1.0,Полная,5/2,8
SRE Engineer,WINLINE,Not specified,https://hh.ru/vacancy/117171947,3.0,Полная,5/2,8
Стажер в отдел безопасной разработки,Русьтелетех,40000–50000 RUR,https://hh.ru/vacancy/119878753,,Полная,5/2,68
"Аналитик (начинающий специалист, SQL, Python)",Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/119635919,1.0,Полная,5/2,8
Продуктовый аналитик/ Аналитик данных (Fintech),Start Industries,Not specified,https://hh.ru/vacancy/119395362,1.0,Полная,5/2,8
Инженер по пакетной сети (PS-core),СберМобайл,Not specified,https://hh.ru/vacancy/119503215,1.0,Полная,5/2,8
Senior DevOps Engineer,FIX,Not specified,https://hh.ru/vacancy/119251974,6.0,Полная,5/2,8
Разработчик С и С++,Смарт Энджинс Сервис,Up to 250000 RUR,https://hh.ru/vacancy/120101128,3.0,Полная,5/2,8
C++ Developer in L2,YADRO,Not specified,https://hh.ru/vacancy/120079843,3.0,Полная,5/2,8
Junior Аналитик отчетности операционных рисков,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/114013958,,Полная,5/2,8
Инженер АСУ ТП,Ренессанс Девелопмент,Not specified,https://hh.ru/vacancy/120069868,1.0,Полная,5/2,8
"Руководитель команды разработки/Team Lead (Java, .NET, GO, Python)",Т-Банк,Not specified,https://hh.ru/vacancy/119811849,6.0,Полная,Свободный,8
Стажер по направлению «VaR-Калькулятор» в Сбер,СБЕР,Up to 71800 RUR,https://hh.ru/vacancy/120087756,,Частичная,5/2,по договорённости
Младший инженер-программист (DevOps),"Русские базовые информационные технологии, Научно-производственное объединение",Not specified,https://hh.ru/vacancy/118866317,1.0,Полная,5/2,8
Junior/Pre-Middle разработчик в области робототехники,Меркатор Холдинг,Not specified,https://hh.ru/vacancy/119532115,1.0,Полная,5/2,8
Инженер-программист Python (тестовое окружение),ТЕКОН-Инжиниринг,Not specified,https://hh.ru/vacancy/119430032,3.0,Полная,5/2,8
Senior Python разработчик,Международная медиагруппа Россия сегодня (МИА Россия сегодня),Not specified,https://hh.ru/vacancy/117672927,3.0,Полная,5/2,8
Стажер по направлению «Промпт-инженер» в Сбер,СБЕР,Up to 71800 RUR,https://hh.ru/vacancy/119956813,,Частичная,5/2,по договорённости
Data Engineer,STONE,Not specified,https://hh.ru/vacancy/118652010,1.0,Полная,5/2,8
Linux Engineer (Package Maintainer),GETMOBIT,Not specified,https://hh.ru/vacancy/119430157,1.0,Полная,5/2,8
Junior Analyst/Project Manager AI/ML,High Sky,Not specified,https://hh.ru/vacancy/119864364,1.0,Полная,5/2,8
"Специалист по безопасной разработке (DAST, Platform V SberLinux)",SberTech,Not specified,https://hh.ru/vacancy/119038906,1.0,Полная,5/2,8
Developer C++ (CoreTech),Лаборатория Касперского,Not specified,https://hh.ru/vacancy/117581735,3.0,Полная,5/2,8
Python-разработчик,Ростелеком Информационные Технологии,Not specified,https://hh.ru/vacancy/118178168,1.0,Полная,5/2,8
Сетевой инженер (Ethernet-коммутаторы),Linki,From 250000 RUR,https://hh.ru/vacancy/119295058,3.0,Полная,5/2,8
DevOps инженер (инженер эксплуатации и внедрения),Солар,Not specified,https://hh.ru/vacancy/119277119,3.0,Полная,5/2,8
ML Data Scientist (Senior),"РУСАЛ, Центр подбора персонала",Not specified,https://hh.ru/vacancy/119225700,3.0,Полная,5/2,8
"Бизнес-аналитик в команду ""Интернет-Банк""",Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/120037865,1.0,Полная,5/2,8
"Старший инженер по тестированию (Python), Группа тестирования складских инфраструктурных сервисов",Ozon,Not specified,https://hh.ru/vacancy/120089807,3.0,Полная,5/2,8
Lead AI / Руководитель направления AI,AERODISK,Not specified,https://hh.ru/vacancy/119180340,1.0,Полная,5/2,8
Системный аналитик,Федеральное агентство водных ресурсов,From 160000 RUR,https://hh.ru/vacancy/119173274,1.0,Полная,5/2,8
Продуктовый аналитик в команду Эффективности кэшбека,Т-Банк,Not specified,https://hh.ru/vacancy/118033924,6.0,Полная,5/2,8
Фрод-аналитик,РСХБ-Интех,Not specified,https://hh.ru/vacancy/119653603,3.0,Полная,5/2,8
Ведущий программист (Python),Объединенная Авиастроительная Корпорация,Not specified,https://hh.ru/vacancy/119180834,3.0,Полная,5/2,8
"Python-разработчик (ML, Антифрод)",Житняков Денис,Not specified,https://hh.ru/vacancy/120125896,3.0,Полная,5/2,8
Python developer (Middle),ИЦ АЙ-ТЕКО,Not specified,https://hh.ru/vacancy/119610734,3.0,Полная,5/2,8
Инженер-тестировщик ПО и аппаратных средств,ProfiStaff,Up to 230000 RUR,https://hh.ru/vacancy/119905205,1.0,Полная,5/2,8
Специалист по сертификации / Технический писатель (хData),Группа компаний Астра,Not specified,https://hh.ru/vacancy/120122189,1.0,Полная,5/2,8
Инженер-разработчик систем сотовой связи (уровень L2+),МФТИ,80000–120000 RUR,https://hh.ru/vacancy/117160547,1.0,Полная,,8
Инженер связи/ специалист по Asterisk/VoIP (Middle),Дмитриева Ульяна Николаевна,150000–200000 RUR,https://hh.ru/vacancy/119328702,3.0,Полная,5/2,8
Стажер IT (нагрузочное тестирование),Перфоманс Лаб,55000–60000 RUR,https://hh.ru/vacancy/119830697,,Полная,,
Системный администратор Linux,Центр Информационных технологий Роскадастр-Инфотех Филиал Роскадастр,From 230000 RUR,https://hh.ru/vacancy/119454965,3.0,Полная,5/2,8
Системный разработчик C\C++,Платформикс,Not specified,https://hh.ru/vacancy/115700813,3.0,Полная,5/2,8
BI-разработчик в команду Авито Работы,АВИТО ТЕХ,Not specified,https://hh.ru/vacancy/118172424,3.0,Полная,5/2,8
Tech lead Senior Python developer,Progressive Mind,6000–8000 USD,https://hh.ru/vacancy/119923396,6.0,Полная,5/2,8
Junior/Middle NLP/DS инженер,СБЕР,Not specified,https://hh.ru/vacancy/119016294,,,,
Ведущий аналитик,S7 Group,Not specified,https://hh.ru/vacancy/119067653,1.0,Полная,5/2,8
"Python-разработчик (FastAPI, Flask)",Outlines Technologies,Not specified,https://hh.ru/vacancy/119582423,3.0,Полная,5/2,8
DevOps Engineer,Алгоритм С,Up to 120000 RUR,https://hh.ru/vacancy/118415923,,Полная,5/2,8
Квантовый разработчик (Quantitative Developer),Insolvent Capital,Not specified,https://hh.ru/vacancy/120077064,3.0,Полная,,по договорённости
DevOps-инженер,ГАУ ИТЦ СОЦЗАЩИТА МОСКВЫ,Not specified,https://hh.ru/vacancy/119879746,3.0,Полная,5/2,8
Product Analyst (Fullfillment),EMEX,Not specified,https://hh.ru/vacancy/119182318,3.0,Полная,5/2,8
Product Analyst (e-commerce),"МАГНИТ, Розничная сеть",Not specified,https://hh.ru/vacancy/119771161,1.0,Полная,Свободный,8
Аналитик контента в Еду,Яндекс,Not specified,https://hh.ru/vacancy/119130919,3.0,Полная,5/2,8
ML Engineer (online recommendations),Звук,Not specified,https://hh.ru/vacancy/119359952,1.0,Полная,5/2,8
Начальник отдела внедрения процессов обработки информации,Россельхозбанк,Not specified,https://hh.ru/vacancy/119240924,,Полная,5/2,8
Automation QA (python),Ростелеком - Центры обработки данных,Not specified,https://hh.ru/vacancy/118613366,3.0,Полная,5/2,8
Старший Python-разработчик,IVIDEON,Not specified,https://hh.ru/vacancy/117721832,6.0,Полная,5/2,8
Аналитик данных,"Лента, федеральная розничная сеть",Not specified,https://hh.ru/vacancy/119562527,1.0,Полная,5/2,8
"Старший инженер по автоматизации тестирования Python/GO, Рекламный движок",Ozon,Not specified,https://hh.ru/vacancy/118206856,1.0,Полная,5/2,8
Системный администратор Linux,ФГБУ ИАЦ МЧС РОССИИ,Up to 200000 RUR,https://hh.ru/vacancy/120085818,6.0,Полная,5/2,8
Продуктовый аналитик в команду развития активации и оффлайн пути,ВкусВилл,Not specified,https://hh.ru/vacancy/120034320,1.0,Полная,5/2,8
Python-разработчик,Postgres Professional,Not specified,https://hh.ru/vacancy/119495664,3.0,Полная,5/2,8
Технический менеджер продукта в YQL,Яндекс,Not specified,https://hh.ru/vacancy/119313218,6.0,Полная,5/2,8
Системный администратор L2-L3,Звук,Not specified,https://hh.ru/vacancy/117172224,3.0,Полная,5/2,8
Стажер в отдел тестирования,Группа компаний Астра,Not specified,https://hh.ru/vacancy/119322283,1.0,Полная,5/2,8
Системный аналитик (городское хозяйство),Государственное бюджетное учреждение города Москвы Московский аналитический центр в сфере городского хозяйства,From 70000 RUR,https://hh.ru/vacancy/119065490,1.0,Полная,5/2,8
IT-лид команды в сфере данных и ML,Деко Системс,Not specified,https://hh.ru/vacancy/117435319,6.0,Полная,5/2,8
Middle Разработчик C++ (RuBackup),Группа компаний Астра,Not specified,https://hh.ru/vacancy/118248768,1.0,Полная,5/2,8
Администратор / Инженер СЗИ,"ВСК, САО",Not specified,https://hh.ru/vacancy/119110811,1.0,Полная,5/2,8
Системный администратор (ЦО),Hoff Tech,Not specified,https://hh.ru/vacancy/119515062,1.0,Полная,5/2,8
Консультант поддержки RPA,X5 Tech,Not specified,https://hh.ru/vacancy/119302432,1.0,Полная,5/2,8
Системный администратор,А101,Not specified,https://hh.ru/vacancy/118498792,3.0,Полная,5/2,8
Data analyst ( Мiddle/Middle+ ),РСХБ-Интех,Not specified,https://hh.ru/vacancy/119125140,3.0,Полная,5/2,8
Консультант в Группу по управлению финансовыми рисками в Отдел аудита финансового сектора,Технологии Доверия,Not specified,https://hh.ru/vacancy/97937577,,Полная,5/2,8
Системный администратор Linux (MedTech),Васильева Надежда Николаевна,Not specified,https://hh.ru/vacancy/119827561,3.0,Полная,5/2,8
Аналитик данных / специалист,Московский городской педагогический университет (ГАОУ ВО МГПУ),Not specified,https://hh.ru/vacancy/119950540,1.0,Полная,5/2,8
Инженер по анализу данных,Федеральное государственное автономное учреждение Научно-исследовательский институт Центр экологической промышленной политики (ФГАУ НИИ ЦЭПП),Not specified,https://hh.ru/vacancy/120037168,1.0,Полная,5/2,8
Технический лидер (AI Team Lead),Интернет-энциклопедия РУВИКИ,Not specified,https://hh.ru/vacancy/118024949,3.0,Полная,5/2,8
Embedded Tester (системный программист по верификации),YADRO,Not specified,https://hh.ru/vacancy/119215023,1.0,Полная,5/2,8
Инженер Linux (Разработчик дистрибутива SberOS),СБЕР,Not specified,https://hh.ru/vacancy/119299698,,,,
Аналитик Loginom,Cotton Club (Коттон Клаб),Not specified,https://hh.ru/vacancy/118173383,3.0,Полная,5/2,8
"Data Scientist (NLP), middle",Литрес,Not specified,https://hh.ru/vacancy/119432863,1.0,Полная,5/2,8
Team Lead команды по созданию AI агентов,СБЕР,Not specified,https://hh.ru/vacancy/119839275,,,,
Бизнес-аналитик (искусственный интеллект),Центральный банк Российской Федерации (Банк России),Not specified,https://hh.ru/vacancy/120114936,1.0,Полная,5/2,8
Аналитик отдела управленческой и бизнес-отчетности,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119880157,1.0,Полная,5/2,8
Middle+ аналитик данных,ДиБиЭс Технологии,Not specified,https://hh.ru/vacancy/120066988,3.0,Полная,5/2,8
Портфельный менеджер/Вьетнам,MoneyCat,Not specified,https://hh.ru/vacancy/119290443,3.0,Полная,5/2,8
Lead Backend Developer (Node.js) US-based company,Pixellu,6500–10000 USD,https://hh.ru/vacancy/119891684,6.0,Полная,5/2,8
TeamLead Antifraud Analyst (финансовый антифрод),WILDBERRIES,Not specified,https://hh.ru/vacancy/119043082,6.0,Полная,5/2,8
Актуарий,Т-Банк,Not specified,https://hh.ru/vacancy/119023455,1.0,Полная,5/2,8
Middle LLM Engineer/LLM инженер,МФТИ,150000–250000 RUR,https://hh.ru/vacancy/120099489,1.0,Полная,5/2,8
Principal BI-analyst,«UZUM TECHNOLOGIES»,Not specified,https://hh.ru/vacancy/119649170,3.0,Полная,5/2,8
Data science Senior | ADS,WILDBERRIES,Not specified,https://hh.ru/vacancy/120040660,3.0,Полная,5/2,8
Разработчик (Архитектор данных),ИК СИБИНТЕК,Not specified,https://hh.ru/vacancy/119578932,3.0,Полная,5/2,8
ML инженер,SberTech,Not specified,https://hh.ru/vacancy/119768117,,,,
РНР-разработчик,Between Exchange,Not specified,https://hh.ru/vacancy/119425779,3.0,Полная,5/2,8
Аналитик-разработчик в YandexGPT,Яндекс,Not specified,https://hh.ru/vacancy/120076553,1.0,Полная,5/2,8
Reverse Engineer / Реверс инженер / Обратный инжиниринг,АСТ,Not specified,https://hh.ru/vacancy/119830879,3.0,Полная,5/2,8
Руководитель команды разработки (Python),"Hi, Rockits!",Not specified,https://hh.ru/vacancy/119973379,3.0,Полная,5/2,8
Инженер по разработке ядра Linux (Storage Kernel Engineer),BAUM,Not specified,https://hh.ru/vacancy/120042991,3.0,Полная,5/2,8
BI-аналитик,Сбер Бизнес Софт,Not specified,https://hh.ru/vacancy/117357635,1.0,Полная,5/2,8
Инженер-программист Perception (системы технического зрения),"НАМИ, ФГУП",Not specified,https://hh.ru/vacancy/120014246,1.0,Полная,5/2,8
Ведущий аналитик,Мегамаркет,Not specified,https://hh.ru/vacancy/119358462,3.0,Полная,5/2,8
Системный администратор Linux (Cassandra),Национальное бюро кредитных историй,250000–300000 RUR,https://hh.ru/vacancy/119686628,3.0,Полная,5/2,8
Аналитик DWH (Клиентские документы),СБЕР,Not specified,https://hh.ru/vacancy/119902615,,,,
Биоинформатик,"Мираторг, Агропромышленный холдинг",Not specified,https://hh.ru/vacancy/119945392,,Полная,5/2,8
Data Engineer,Диплей,Not specified,https://hh.ru/vacancy/117613041,1.0,Полная,5/2,9
Продуктовый аналитик,Кибертех,Not specified,https://hh.ru/vacancy/119560348,3.0,Полная,5/2,8
Программист С++,Кластерные технологии Софтпоинт,From 200000 RUR,https://hh.ru/vacancy/119752478,6.0,Полная,5/2,8
Аналитик-разработчик (Data Scientist) в службу аналитики роста рекламы,Яндекс,Not specified,https://hh.ru/vacancy/119498286,3.0,Полная,5/2,8
Стажер SDET/QA,КРОК,Not specified,https://hh.ru/vacancy/119404253,,Полная,5/2,678
Data Engineer/Дата инженер (ученик),Aston,100000–110000 RUR,https://hh.ru/vacancy/119434469,,Полная,5/2,8
DWH developer,Soprano,Not specified,https://hh.ru/vacancy/119561130,1.0,Полная,5/2,8
Инженер-испытатель (комплексные электрические испытания модулей МКС),Ракетно-космическая корпорация Энергия,Not specified,https://hh.ru/vacancy/118862863,1.0,Полная,5/2,8
Data Scientist (Кипр),Топассистент,From 4000 EUR,https://hh.ru/vacancy/119427193,1.0,Полная,5/2,8
Fullstack Backend-разработчик,Алиматов Дилшод Давронович,Not specified,https://hh.ru/vacancy/119303139,3.0,Полная,5/2,8
Senior DevOps Engineer,Островок,Not specified,https://hh.ru/vacancy/119774314,6.0,Полная,5/2,8
Аналитик данных (senior),Национальная Лотерея,Not specified,https://hh.ru/vacancy/117350951,3.0,Полная,5/2,8
Аналитик (Центр Макроэкономических Исследований),СБЕР,Not specified,https://hh.ru/vacancy/119635217,,,,
Инженер сопровождения ИБ систем,Р-Вижн,Not specified,https://hh.ru/vacancy/120084140,1.0,Полная,5/2,8
Старший программист витрин данных и аналитической отчетности,Московская Биржа,Not specified,https://hh.ru/vacancy/119428148,3.0,Полная,5/2,8
Аналитик данных / CRM-аналитик,Кофемания,Up to 160000 RUR,https://hh.ru/vacancy/118808406,1.0,Полная,5/2,8
Продуктовый аналитик в «Другое дело» (Москва),VK,Not specified,https://hh.ru/vacancy/119118400,3.0,Полная,5/2,8
Технический менеджер в команду capacity инфраструктуры,Яндекс,Not specified,https://hh.ru/vacancy/119313041,6.0,Полная,5/2,8
Инженер сопровождения Cloudlink,Orion soft,Not specified,https://hh.ru/vacancy/119957425,3.0,Полная,5/2,8
Data Analyst (Finance) | Дата аналитик (Финансы),AliExpress,Not specified,https://hh.ru/vacancy/116837126,1.0,Полная,5/2,8
"Инженер 3-й линии технической поддержки [Группа системных сервисов, МТС Веб Сервисы]",МТС,Not specified,https://hh.ru/vacancy/119892393,1.0,Полная,5/2,8
Инженер-верификатор,НПЦ ЭЛВИС,Not specified,https://hh.ru/vacancy/119069067,,,,
Маркетолог-аналитик,Кадровая компания Вераль,Up to 175000 RUR,https://hh.ru/vacancy/119906901,3.0,Полная,5/2,8
Инженер внедрения ПО,Мсофт,Not specified,https://hh.ru/vacancy/119395801,1.0,Полная,5/2,8
Аналитик,Knauf,Not specified,https://hh.ru/vacancy/119349468,3.0,Полная,5/2,8
Senior Product Analyst,PashaPay,Not specified,https://hh.ru/vacancy/119369019,3.0,Полная,5/2,8
DevOps-инженер,КРОК,Not specified,https://hh.ru/vacancy/115914730,3.0,Полная,5/2,8
Разработчик на Python / Go в финансовую платформу,Яндекс,Not specified,https://hh.ru/vacancy/119356812,3.0,Полная,5/2,8
Backend-разработчик (Python + Telegram API),Ухлебина Юлия Андреевна,500–1000 RUR,https://hh.ru/vacancy/119983892,1.0,Частичная,5/2,23
Руководитель проекта (финмоделирование),Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/119419603,1.0,Полная,5/2,8
Ведущий разработчик 1С,"МАГНИТ, Розничная сеть",Not specified,https://hh.ru/vacancy/120100703,3.0,Полная,5/2,8
"Python-разработчик (GPX в OSM/Garmin, Django, PySide6, Mapbox)",Сальников Станислав Сергеевич,2500–3000 USD,https://hh.ru/vacancy/119091707,6.0,Полная,5/2,8
Системный аналитик / System Analyst,Data World,Up to 240000 RUR,https://hh.ru/vacancy/119353279,3.0,Полная,5/2,8
Финансовый аналитик,Профессиональная Коллекторская организация Альфа,100000–100000 RUR,https://hh.ru/vacancy/119417752,1.0,Полная,5/2,8
Senior C Developer (RnD),Аренадата Софтвер,Not specified,https://hh.ru/vacancy/117555197,6.0,Полная,5/2,8
Специалист по обеспечению Compliance,K2 Тех,Not specified,https://hh.ru/vacancy/119180811,1.0,Полная,5/2,8
QA Engineer (Python),СБЕР,Not specified,https://hh.ru/vacancy/119779752,1.0,Полная,5/2,8
Системный администратор Linux,ГКУ Инфогород,Not specified,https://hh.ru/vacancy/119402802,1.0,Полная,5/2,8
Аналитик данных,Самокат (ООО Умный ритейл),Not specified,https://hh.ru/vacancy/118192217,1.0,Полная,5/2,8
Руководитель по продуктовой аналитике (КАСКО),Росгосстрах,Not specified,https://hh.ru/vacancy/120125542,3.0,Полная,5/2,8
"Ведущий инженер по автоматизированному тестированию (mobile, Python)",РСХБ-Интех,Not specified,https://hh.ru/vacancy/119238083,3.0,Полная,5/2,8
B2C Analytics Partner / B2C Аналитик-партнёр,Островок,Not specified,https://hh.ru/vacancy/120123071,3.0,Полная,5/2,8
Эксперт Внедрение стандартов Базельского комитета,Банк ДОМ.РФ,Not specified,https://hh.ru/vacancy/119391684,3.0,Полная,5/2,9
Системный аналитик,Ростелеком Информационные Технологии,Not specified,https://hh.ru/vacancy/119495895,3.0,Полная,5/2,8
Инженер по нагрузочному тестированию,Банк ВТБ (ПАО),Not specified,https://hh.ru/vacancy/117402607,1.0,Полная,5/2,8
Senior DevOps engineer,Звук,Not specified,https://hh.ru/vacancy/119128838,3.0,Полная,5/2,8
RTL разработчик/инженер-разработчик ПЛИС/FPGA,Арп-Дизайн,From 150000 RUR,https://hh.ru/vacancy/119385370,1.0,Полная,Свободный,8
